@relation training_keyboard-weka.filters.unsupervised.attribute.Remove-R51-53

@attribute posX numeric
@attribute posY numeric
@attribute dFood numeric
@attribute North {True,False}
@attribute South {True,False}
@attribute East {True,False}
@attribute West {True,False}
@attribute Ghost1posX numeric
@attribute Ghost1posY numeric
@attribute dghost1pacmanX numeric
@attribute dghost1pacmanY numeric
@attribute dGhost1 numeric
@attribute DirGhost1 {North,South,East,West,Stop, -1}
@attribute Ghost2posX numeric
@attribute Ghost2posY numeric
@attribute dghost2pacmanX numeric
@attribute dghost2pacmanY numeric
@attribute dGhost2 numeric
@attribute DirGhost2 {North,South,East,West,Stop, -1}
@attribute Ghost3posX numeric
@attribute Ghost3posY numeric
@attribute dghost3pacmanX numeric
@attribute dghost3pacmanY numeric
@attribute dGhost3 numeric
@attribute DirGhost3 {North,South,East,West,Stop, -1}
@attribute Ghost4posX numeric
@attribute Ghost4posY numeric
@attribute dghost4pacmanX numeric
@attribute dghost4pacmanY numeric
@attribute dGhost4 numeric
@attribute DirGhost4 {North,South,East,West,Stop, -1}
@attribute dg1g2X numeric
@attribute dg1g2Y numeric
@attribute dg1g2M numeric
@attribute dg1g3X numeric
@attribute dg1g3Y numeric
@attribute dg1g3M numeric
@attribute dg1g4X numeric
@attribute dg1g4Y numeric
@attribute dg1g4M numeric
@attribute dg2g3X numeric
@attribute dg2g3Y numeric
@attribute dg2g3M numeric
@attribute dg2g4X numeric
@attribute dg2g4Y numeric
@attribute dg2g4M numeric
@attribute dg3g4X numeric
@attribute dg3g4Y numeric
@attribute dg3g4M numeric
@attribute score0 numeric
@attribute DirPACMAN {North,South,East,West}

@data
9,14,-1,False,True,True,True,1,1,8,13,-1,West,18,14,9,0,9,North,5,1,4,13,-1,West,7,1,2,13,-1,West,17,13,30,4,0,4,6,0,6,13,13,26,11,13,24,2,0,2,545,East
10,14,-1,False,True,True,True,1,1,9,13,-1,West,18,14,8,0,8,North,5,1,5,13,-1,West,7,1,3,13,-1,West,17,13,30,4,0,4,6,0,6,13,13,26,11,13,24,2,0,2,544,East
11,14,-1,False,False,True,True,1,1,10,13,-1,West,18,14,7,0,7,North,5,1,6,13,-1,West,7,1,4,13,-1,West,17,13,30,4,0,4,6,0,6,13,13,26,11,13,24,2,0,2,543,East
12,14,-1,False,False,True,True,1,1,11,13,-1,West,18,13,6,1,7,South,5,1,7,13,-1,West,7,1,5,13,-1,West,17,12,29,4,0,4,6,0,6,13,12,25,11,12,23,2,0,2,542,East
2,18,-1,False,False,True,True,5,9,3,9,12,West,11,3,9,15,24,West,17,6,15,12,27,West,25,13,23,5,28,West,6,6,12,12,3,15,20,4,24,6,3,9,14,10,24,8,7,15,-7,East
3,18,-1,False,False,True,True,5,9,2,9,11,West,11,3,8,15,23,West,17,6,14,12,26,West,25,13,22,5,27,West,6,6,12,12,3,15,20,4,24,6,3,9,14,10,24,8,7,15,-8,East
4,18,-1,False,False,True,True,5,9,1,9,10,West,11,3,7,15,22,West,17,6,13,12,25,West,25,13,21,5,26,West,6,6,12,12,3,15,20,4,24,6,3,9,14,10,24,8,7,15,-9,East
5,18,-1,False,False,True,True,5,9,0,9,9,West,11,3,6,15,21,West,17,6,12,12,24,West,25,13,20,5,25,West,6,6,12,12,3,15,20,4,24,6,3,9,14,10,24,8,7,15,-10,East
2,6,-1,False,True,True,True,5,9,3,3,6,West,11,3,9,3,12,West,17,6,15,0,15,West,25,13,23,7,30,West,6,6,12,12,3,15,20,4,24,6,3,9,14,10,24,8,7,15,-27,East
3,6,-1,True,True,True,True,5,9,2,3,5,West,11,3,8,3,11,West,17,6,14,0,14,West,25,13,22,7,29,West,6,6,12,12,3,15,20,4,24,6,3,9,14,10,24,8,7,15,-28,East
4,9,-1,True,True,True,True,5,9,1,0,1,West,11,3,7,6,13,West,17,6,13,3,16,West,25,13,21,4,25,West,6,6,12,12,3,15,20,4,24,6,3,9,14,10,24,8,7,15,-32,East
5,9,-1,True,True,True,True,1,1,4,8,-1,West,11,3,6,6,12,West,17,6,12,3,15,West,25,13,20,4,24,West,10,2,12,16,5,21,24,12,36,6,3,9,14,10,24,8,7,15,167,East
6,9,-1,True,True,False,True,1,1,5,8,-1,West,11,3,5,6,11,West,17,6,11,3,14,West,25,13,19,4,23,West,10,2,12,16,5,21,24,12,36,6,3,9,14,10,24,8,7,15,166,East
6,9,-1,True,True,False,True,1,1,5,8,-1,West,11,3,5,6,11,West,17,6,11,3,14,West,25,13,19,4,23,West,10,2,12,16,5,21,24,12,36,6,3,9,14,10,24,8,7,15,165,East
6,9,-1,True,True,False,True,1,1,5,8,-1,West,11,3,5,6,11,West,17,6,11,3,14,West,25,13,19,4,23,West,10,2,12,16,5,21,24,12,36,6,3,9,14,10,24,8,7,15,164,East
7,6,-1,False,False,True,True,1,1,6,5,-1,West,11,3,4,3,7,West,17,6,10,0,10,West,25,13,18,7,25,West,10,2,12,16,5,21,24,12,36,6,3,9,14,10,24,8,7,15,160,East
8,6,-1,True,True,True,True,1,1,7,5,-1,West,11,3,3,3,6,West,17,6,9,0,9,West,25,13,17,7,24,West,10,2,12,16,5,21,24,12,36,6,3,9,14,10,24,8,7,15,159,East
9,6,-1,True,True,True,True,1,1,8,5,-1,West,11,3,2,3,5,West,17,6,8,0,8,West,25,13,16,7,23,West,10,2,12,16,5,21,24,12,36,6,3,9,14,10,24,8,7,15,158,East
10,6,-1,True,True,True,True,1,1,9,5,-1,West,11,3,1,3,4,West,17,6,7,0,7,West,25,13,15,7,22,West,10,2,12,16,5,21,24,12,36,6,3,9,14,10,24,8,7,15,157,East
11,6,-1,True,True,False,True,1,1,10,5,-1,West,11,3,0,3,3,West,17,6,6,0,6,West,25,13,14,7,21,West,10,2,12,16,5,21,24,12,36,6,3,9,14,10,24,8,7,15,156,East
12,12,-1,False,False,True,True,1,1,11,11,-1,West,3,1,9,11,-1,West,17,6,5,6,11,West,25,13,13,1,14,West,2,0,2,16,5,21,24,12,36,14,5,19,22,12,34,8,7,15,343,East
13,12,-1,False,True,True,True,1,1,12,11,-1,West,3,1,10,11,-1,West,17,6,4,6,10,West,25,13,12,1,13,West,2,0,2,16,5,21,24,12,36,14,5,19,22,12,34,8,7,15,342,East
14,12,-1,True,True,True,True,1,1,13,11,-1,West,3,1,11,11,-1,West,17,6,3,6,9,West,25,13,11,1,12,West,2,0,2,16,5,21,24,12,36,14,5,19,22,12,34,8,7,15,341,East
15,6,-1,False,False,True,True,1,1,14,5,-1,West,3,1,12,5,-1,West,17,6,2,0,2,West,25,13,10,7,17,West,2,0,2,16,5,21,24,12,36,14,5,19,22,12,34,8,7,15,334,East
16,6,-1,False,False,True,True,1,1,15,5,-1,West,3,1,13,5,-1,West,17,6,1,0,1,West,25,13,9,7,16,West,2,0,2,16,5,21,24,12,36,14,5,19,22,12,34,8,7,15,333,East
17,6,-1,False,True,True,True,1,1,16,5,-1,West,3,1,14,5,-1,West,5,1,12,5,-1,West,25,13,8,7,15,West,2,0,2,4,0,4,24,12,36,2,0,2,22,12,34,20,12,32,532,East
15,11,-1,True,True,True,True,1,1,14,10,-1,West,3,1,12,10,-1,West,5,1,10,10,-1,West,25,13,10,2,12,West,2,0,2,4,0,4,24,12,36,2,0,2,22,12,34,20,12,32,523,East
16,11,-1,True,True,True,True,1,1,15,10,-1,West,3,1,13,10,-1,West,5,1,11,10,-1,West,25,13,9,2,11,West,2,0,2,4,0,4,24,12,36,2,0,2,22,12,34,20,12,32,522,East
17,11,-1,True,True,True,True,1,1,16,10,-1,West,3,1,14,10,-1,West,5,1,12,10,-1,West,25,13,8,2,10,West,2,0,2,4,0,4,24,12,36,2,0,2,22,12,34,20,12,32,521,East
18,11,-1,True,True,True,True,1,1,17,10,-1,West,3,1,15,10,-1,West,5,1,13,10,-1,West,25,13,7,2,9,West,2,0,2,4,0,4,24,12,36,2,0,2,22,12,34,20,12,32,520,East
19,11,-1,True,True,True,True,1,1,18,10,-1,West,3,1,16,10,-1,West,5,1,14,10,-1,West,25,13,6,2,8,West,2,0,2,4,0,4,24,12,36,2,0,2,22,12,34,20,12,32,519,East
20,11,-1,True,True,False,True,1,1,19,10,-1,West,3,1,17,10,-1,West,5,1,15,10,-1,West,25,13,5,2,7,West,2,0,2,4,0,4,24,12,36,2,0,2,22,12,34,20,12,32,518,East
21,15,-1,True,False,True,True,1,1,20,14,-1,West,3,1,18,14,-1,West,5,1,16,14,-1,West,25,13,4,2,6,West,2,0,2,4,0,4,24,12,36,2,0,2,22,12,34,20,12,32,513,East
22,15,-1,True,True,True,True,1,1,21,14,-1,West,3,1,19,14,-1,West,5,1,17,14,-1,West,25,13,3,2,5,West,2,0,2,4,0,4,24,12,36,2,0,2,22,12,34,20,12,32,512,East
2,5,6,False,False,True,True,1,1,1,4,-1,West,3,1,1,4,-1,West,10,5,8,0,8,West,17,1,15,4,-1,West,2,0,2,9,4,13,16,0,16,7,4,11,14,0,14,7,4,11,1377,East
3,5,5,False,True,True,True,1,1,2,4,-1,West,3,1,0,4,-1,West,10,5,7,0,7,West,17,1,14,4,-1,West,2,0,2,9,4,13,16,0,16,7,4,11,14,0,14,7,4,11,1376,East
4,5,4,False,False,True,True,1,1,3,4,-1,West,3,1,1,4,-1,West,10,5,6,0,6,West,17,1,13,4,-1,West,2,0,2,9,4,13,16,0,16,7,4,11,14,0,14,7,4,11,1375,East
5,5,3,False,True,True,True,1,1,4,4,-1,West,3,1,2,4,-1,West,10,5,5,0,5,West,17,1,12,4,-1,West,2,0,2,9,4,13,16,0,16,7,4,11,14,0,14,7,4,11,1374,East
6,5,4,False,False,True,True,1,1,5,4,-1,West,3,1,3,4,-1,West,10,5,4,0,4,West,17,1,11,4,-1,West,2,0,2,9,4,13,16,0,16,7,4,11,14,0,14,7,4,11,1373,East
7,5,5,False,False,True,True,1,1,6,4,-1,West,3,1,4,4,-1,West,10,5,3,0,3,West,17,1,10,4,-1,West,2,0,2,9,4,13,16,0,16,7,4,11,14,0,14,7,4,11,1372,East
8,5,6,False,False,True,True,1,1,7,4,-1,West,3,1,5,4,-1,West,10,5,2,0,2,West,17,1,9,4,-1,West,2,0,2,9,4,13,16,0,16,7,4,11,14,0,14,7,4,11,1371,East
9,5,5,False,False,True,True,1,1,8,4,-1,West,3,1,6,4,-1,West,10,5,1,0,1,West,17,1,8,4,-1,West,2,0,2,9,4,13,16,0,16,7,4,11,14,0,14,7,4,11,1370,East
10,5,4,False,False,True,True,1,1,9,4,-1,West,3,1,7,4,-1,West,5,1,5,4,-1,West,17,1,7,4,-1,West,2,0,2,4,0,4,16,0,16,2,0,2,14,0,14,12,0,12,1569,East
11,5,3,False,False,True,True,1,1,10,4,-1,West,3,1,8,4,-1,West,5,1,6,4,-1,West,17,1,6,4,-1,West,2,0,2,4,0,4,16,0,16,2,0,2,14,0,14,12,0,12,1568,East
12,5,2,False,True,True,True,1,1,11,4,-1,West,3,1,9,4,-1,West,5,1,7,4,-1,West,17,1,5,4,-1,West,2,0,2,4,0,4,16,0,16,2,0,2,14,0,14,12,0,12,1567,East
13,5,1,False,False,True,True,1,1,12,4,-1,West,3,1,10,4,-1,West,5,1,8,4,-1,West,17,1,4,4,-1,West,2,0,2,4,0,4,16,0,16,2,0,2,14,0,14,12,0,12,1566,East
14,5,1,False,True,True,True,1,1,13,4,-1,West,3,1,11,4,-1,West,5,1,9,4,-1,West,17,1,3,4,-1,West,2,0,2,4,0,4,16,0,16,2,0,2,14,0,14,12,0,12,1665,East
15,5,1,False,False,True,True,1,1,14,4,-1,West,3,1,12,4,-1,West,5,1,10,4,-1,West,17,1,2,4,-1,West,2,0,2,4,0,4,16,0,16,2,0,2,14,0,14,12,0,12,1764,East
16,5,1,False,False,True,True,1,1,15,4,-1,West,3,1,13,4,-1,West,5,1,11,4,-1,West,17,1,1,4,-1,West,2,0,2,4,0,4,16,0,16,2,0,2,14,0,14,12,0,12,1863,East
13,10,6,True,True,True,True,7,3,6,7,13,East,6,13,7,3,10,East,16,6,3,4,7,East,12,12,1,2,4,West,1,10,11,9,3,12,5,9,14,10,7,17,6,1,7,4,6,10,-10,East
14,10,5,True,True,True,True,8,3,6,7,13,East,5,13,9,3,12,West,16,7,2,3,5,North,11,12,3,2,6,West,3,10,13,8,4,12,3,9,12,11,6,17,6,1,7,5,5,10,-11,East
8,13,14,True,True,True,True,8,6,0,7,7,North,3,1,5,12,-1,West,14,9,6,4,10,North,7,1,1,12,-1,West,5,5,10,6,3,9,1,5,6,11,8,19,4,0,4,7,8,15,378,East
9,13,13,True,True,True,True,9,6,0,7,7,East,3,1,6,12,-1,West,14,10,5,3,8,North,7,1,2,12,-1,West,6,5,11,5,4,9,2,5,7,11,9,20,4,0,4,7,9,16,377,East
10,13,12,True,True,True,True,9,7,1,6,7,North,3,1,7,12,-1,West,13,10,3,3,6,West,7,1,3,12,-1,West,6,6,12,4,3,7,2,6,8,10,9,19,4,0,4,6,9,15,376,East
11,13,11,True,True,True,True,8,7,3,6,9,West,3,1,8,12,-1,West,13,9,2,4,6,South,7,1,4,12,-1,West,5,6,11,5,2,7,1,6,7,10,8,18,4,0,4,6,8,14,375,East
12,13,10,True,True,True,True,8,6,4,7,11,South,3,1,9,12,-1,West,13,10,1,3,4,North,7,1,5,12,-1,West,5,5,10,5,4,9,1,5,6,10,9,19,4,0,4,6,9,15,374,East
13,13,9,True,True,True,True,8,6,5,7,12,South,3,1,10,12,-1,West,13,9,0,4,4,South,7,1,6,12,-1,West,5,5,10,5,3,8,1,5,6,10,8,18,4,0,4,6,8,14,373,East
14,6,7,True,True,True,True,4,3,10,3,13,West,3,1,11,5,-1,West,14,8,0,2,2,North,7,1,7,5,-1,West,1,2,3,10,5,15,3,2,5,11,7,18,4,0,4,7,7,14,365,East
15,6,6,True,True,True,True,5,3,10,3,13,East,3,1,12,5,-1,West,13,8,2,2,4,West,7,1,8,5,-1,West,2,2,4,8,5,13,2,2,4,10,7,17,4,0,4,6,7,13,364,East
11,7,9,True,True,True,True,6,3,5,4,9,West,3,1,8,6,-1,West,5,1,6,6,-1,West,7,1,4,6,-1,West,3,2,5,1,2,3,1,2,3,2,0,2,4,0,4,2,0,2,551,East
12,7,8,True,True,True,True,7,3,5,4,9,East,3,1,9,6,-1,West,5,1,7,6,-1,West,7,1,5,6,-1,West,4,2,6,2,2,4,0,2,2,2,0,2,4,0,4,2,0,2,550,East
13,7,7,True,True,True,True,6,3,7,4,11,West,3,1,10,6,-1,West,5,1,8,6,-1,West,7,1,6,6,-1,West,3,2,5,1,2,3,1,2,3,2,0,2,4,0,4,2,0,2,549,East
14,7,6,True,True,True,True,7,3,7,4,11,East,3,1,11,6,-1,West,5,1,9,6,-1,West,7,1,7,6,-1,West,4,2,6,2,2,4,0,2,2,2,0,2,4,0,4,2,0,2,548,East
2,11,13,False,False,True,True,6,5,4,6,10,West,6,9,4,2,6,West,8,11,6,0,6,West,14,6,12,5,17,West,0,4,4,2,6,8,8,1,9,2,2,4,8,3,11,6,5,11,-7,East
3,11,12,False,False,True,True,6,5,3,6,9,West,6,9,3,2,5,West,8,11,5,0,5,West,14,6,11,5,16,West,0,4,4,2,6,8,8,1,9,2,2,4,8,3,11,6,5,11,-8,East
4,11,11,False,False,True,True,6,5,2,6,8,West,6,9,2,2,4,West,8,11,4,0,4,West,14,6,10,5,15,West,0,4,4,2,6,8,8,1,9,2,2,4,8,3,11,6,5,11,-9,East
5,11,10,False,True,True,True,6,5,1,6,7,West,6,9,1,2,3,West,8,11,3,0,3,West,14,6,9,5,14,West,0,4,4,2,6,8,8,1,9,2,2,4,8,3,11,6,5,11,-10,East
6,11,9,False,True,True,True,6,5,0,6,6,West,6,9,0,2,2,West,8,11,2,0,2,West,14,6,8,5,13,West,0,4,4,2,6,8,8,1,9,2,2,4,8,3,11,6,5,11,-11,East
7,11,8,False,False,True,True,6,5,1,6,7,West,6,9,1,2,3,West,8,11,1,0,1,West,14,6,7,5,12,West,0,4,4,2,6,8,8,1,9,2,2,4,8,3,11,6,5,11,-12,East
8,11,7,False,False,True,True,6,5,2,6,8,West,6,9,2,2,4,West,5,1,3,10,-1,West,14,6,6,5,11,West,0,4,4,1,4,5,8,1,9,1,8,9,8,3,11,9,5,14,187,East
7,8,5,True,True,True,True,6,5,1,3,4,West,3,1,4,7,-1,West,5,1,2,7,-1,West,14,6,7,2,9,West,3,4,7,1,4,5,8,1,9,2,0,2,11,5,16,9,5,14,381,East
8,8,4,True,True,True,True,6,5,2,3,5,West,3,1,5,7,-1,West,5,1,3,7,-1,West,14,6,6,2,8,West,3,4,7,1,4,5,8,1,9,2,0,2,11,5,16,9,5,14,380,East
9,8,3,True,True,True,True,6,5,3,3,6,West,3,1,6,7,-1,West,5,1,4,7,-1,West,14,6,5,2,7,West,3,4,7,1,4,5,8,1,9,2,0,2,11,5,16,9,5,14,379,East
10,8,2,True,True,False,True,6,5,4,3,7,West,3,1,7,7,-1,West,5,1,5,7,-1,West,14,6,4,2,6,West,3,4,7,1,4,5,8,1,9,2,0,2,11,5,16,9,5,14,378,East
10,8,2,True,True,False,True,6,5,4,3,7,West,3,1,7,7,-1,West,5,1,5,7,-1,West,14,6,4,2,6,West,3,4,7,1,4,5,8,1,9,2,0,2,11,5,16,9,5,14,377,East
11,10,3,True,True,False,True,6,5,5,5,10,West,3,1,8,9,-1,West,5,1,6,9,-1,West,14,6,3,4,7,West,3,4,7,1,4,5,8,1,9,2,0,2,11,5,16,9,5,14,374,East
11,10,3,True,True,False,True,6,5,5,5,10,West,3,1,8,9,-1,West,5,1,6,9,-1,West,14,6,3,4,7,West,3,4,7,1,4,5,8,1,9,2,0,2,11,5,16,9,5,14,373,East
11,10,3,True,True,False,True,6,5,5,5,10,West,3,1,8,9,-1,West,5,1,6,9,-1,West,14,6,3,4,7,West,3,4,7,1,4,5,8,1,9,2,0,2,11,5,16,9,5,14,372,East
11,10,3,True,True,False,True,6,5,5,5,10,West,3,1,8,9,-1,West,5,1,6,9,-1,West,14,6,3,4,7,West,3,4,7,1,4,5,8,1,9,2,0,2,11,5,16,9,5,14,371,East
12,9,3,False,True,True,True,6,5,6,4,10,West,3,1,9,8,-1,West,5,1,7,8,-1,West,14,6,2,3,5,West,3,4,7,1,4,5,8,1,9,2,0,2,11,5,16,9,5,14,367,East
13,9,2,False,True,True,True,6,5,7,4,11,West,3,1,10,8,-1,West,5,1,8,8,-1,West,14,6,1,3,4,West,3,4,7,1,4,5,8,1,9,2,0,2,11,5,16,9,5,14,366,East
14,9,1,True,True,True,True,6,5,8,4,12,West,3,1,11,8,-1,West,5,1,9,8,-1,West,14,6,0,3,3,West,3,4,7,1,4,5,8,1,9,2,0,2,11,5,16,9,5,14,365,East
2,11,13,False,False,True,True,4,4,2,7,9,South,6,11,4,0,4,North,10,11,8,0,8,East,14,6,12,5,17,South,2,7,9,6,7,13,10,2,12,4,0,4,8,5,13,4,5,9,-6,East
3,11,12,False,False,True,True,4,3,1,8,9,South,6,11,3,0,3,North,10,11,7,0,7,East,14,6,11,5,16,South,2,8,10,6,8,14,10,3,13,4,0,4,8,5,13,4,5,9,-7,East
4,11,11,False,False,True,True,4,4,0,7,7,North,6,10,2,1,3,South,10,11,6,0,6,East,14,6,10,5,16,South,2,6,8,6,7,13,10,2,12,4,1,5,8,4,12,4,5,9,-8,East
5,11,10,False,True,True,True,5,4,0,7,7,East,6,10,1,1,2,South,10,11,5,0,5,East,14,5,9,6,16,East,1,6,7,5,7,12,9,1,10,4,1,5,8,5,13,4,6,10,-9,East
6,11,9,False,True,True,True,6,4,0,7,7,East,6,9,0,2,2,South,10,10,4,1,5,South,15,5,9,6,16,South,0,5,5,4,6,10,9,1,10,4,1,5,9,4,13,5,5,10,-10,East
7,11,8,False,False,True,True,6,5,1,6,7,North,7,9,0,2,2,East,11,10,4,1,5,East,15,4,8,7,16,South,1,4,5,5,5,10,9,1,10,4,1,5,8,5,13,4,6,10,-11,East
8,11,7,False,False,True,True,6,5,2,6,8,North,8,9,0,2,2,East,11,11,3,0,3,North,15,3,7,8,16,East,2,4,6,5,6,11,9,2,11,3,2,5,7,6,13,4,8,12,-12,East
9,11,6,False,False,True,True,6,4,3,7,10,South,9,9,0,2,2,East,11,10,2,1,3,South,16,3,7,8,15,East,3,5,8,5,6,11,10,1,11,2,1,3,7,6,13,5,7,12,-13,East
10,11,5,False,True,True,True,5,4,5,7,12,West,10,9,0,2,2,East,11,10,1,1,2,South,16,3,6,8,13,North,5,5,10,6,6,12,11,1,12,1,1,2,6,6,12,5,7,12,-14,East
11,11,4,False,True,True,True,4,4,7,7,14,West,9,9,2,2,4,West,11,10,0,1,1,South,16,4,5,7,11,North,5,5,10,7,6,13,12,0,12,2,1,3,7,5,12,5,6,11,-15,East
10,9,3,True,True,True,True,7,4,3,5,8,North,3,1,7,8,-1,West,5,1,5,8,-1,West,17,4,7,5,12,East,4,3,7,2,3,5,10,0,10,2,0,2,14,3,17,12,3,15,379,East
11,9,4,True,False,True,True,6,4,5,5,10,West,3,1,8,8,-1,West,5,1,6,8,-1,West,17,4,6,5,12,South,3,3,6,1,3,4,11,0,11,2,0,2,14,3,17,12,3,15,378,East
12,9,3,False,True,True,True,7,4,5,5,10,East,3,1,9,8,-1,West,5,1,7,8,-1,West,17,3,5,6,11,South,4,3,7,2,3,5,10,1,11,2,0,2,14,2,16,12,2,14,377,East
13,9,2,False,True,True,True,6,4,7,5,12,West,3,1,10,8,-1,West,5,1,8,8,-1,West,17,3,4,6,10,South,3,3,6,1,3,4,11,1,12,2,0,2,14,2,16,12,2,14,376,East
14,9,1,True,True,True,True,7,4,7,5,12,East,3,1,11,8,-1,West,5,1,9,8,-1,West,17,3,3,6,9,South,4,3,7,2,3,5,10,1,11,2,0,2,14,2,16,12,2,14,375,East
15,9,2,False,True,True,True,7,4,8,5,13,East,3,1,12,8,-1,West,5,1,10,8,-1,West,17,3,2,6,7,West,4,3,7,2,3,5,10,1,11,2,0,2,14,2,16,12,2,14,374,East
15,5,6,False,True,True,True,5,5,10,0,10,West,3,1,12,4,-1,West,5,1,10,4,-1,West,17,5,2,0,1,West,2,4,6,0,4,4,12,0,12,2,0,2,14,4,18,12,4,16,367,East
16,5,7,False,True,True,True,5,4,11,1,12,South,3,1,13,4,-1,West,5,1,11,4,-1,West,7,1,9,4,-1,West,2,3,5,0,3,3,2,3,5,2,0,2,4,0,4,2,0,2,566,East
17,5,8,False,True,True,True,4,4,13,1,14,West,3,1,14,4,-1,West,5,1,12,4,-1,West,7,1,10,4,-1,West,1,3,4,1,3,4,3,3,6,2,0,2,4,0,4,2,0,2,565,East
18,5,9,True,True,False,True,4,3,14,2,16,South,3,1,15,4,-1,West,5,1,13,4,-1,West,7,1,11,4,-1,West,1,2,3,1,2,3,3,2,5,2,0,2,4,0,4,2,0,2,564,East
5,3,5,False,False,True,True,2,3,3,0,3,East,1,1,4,2,-1,West,7,1,2,2,-1,East,14,2,9,1,-1,South,1,2,3,5,2,7,12,1,13,6,0,6,13,1,14,7,1,8,-7,East
6,3,6,False,False,False,True,1,3,5,0,5,West,1,1,5,2,-1,West,7,1,1,2,-1,East,14,1,8,2,9,North,0,2,2,6,2,8,13,2,15,6,0,6,13,0,13,7,0,7,-8,East
6,3,6,False,False,False,True,2,3,4,0,4,East,1,1,5,2,-1,West,8,1,2,2,-1,East,14,2,8,1,9,North,1,2,3,6,2,8,12,1,13,7,0,7,13,1,14,6,1,7,-9,East
2,1,-1,False,False,True,True,1,1,1,0,-1,West,4,1,2,0,-1,West,7,1,5,0,-1,East,11,3,9,2,10,West,3,0,3,6,0,6,10,2,12,3,0,3,7,2,9,4,2,6,982,East
3,1,-1,False,False,True,True,2,1,1,0,-1,East,3,1,0,0,-1,West,6,1,3,0,-1,West,10,3,7,2,8,West,1,0,1,4,0,4,8,2,10,3,0,3,7,2,9,4,2,6,1181,East
4,1,-1,False,False,True,True,3,1,1,0,-1,East,3,1,1,0,-1,West,7,1,3,0,-1,East,9,3,5,2,6,West,0,0,0,4,0,4,6,2,8,4,0,4,6,2,8,2,2,4,1380,East
5,1,-1,False,False,True,True,3,1,2,0,-1,East,2,1,3,0,-1,West,8,1,3,0,-1,East,8,3,3,2,6,East,1,0,1,5,0,5,5,2,7,6,0,6,6,2,8,0,2,2,1379,East
6,1,-1,False,False,True,True,2,1,4,0,-1,West,1,1,5,0,-1,West,9,1,3,0,-1,East,9,3,3,2,5,East,1,0,1,7,0,7,7,2,9,8,0,8,8,2,10,0,2,2,1378,East
7,1,-1,False,False,True,True,2,1,5,0,-1,West,1,2,6,1,7,North,9,1,2,0,-1,East,9,3,2,2,5,East,1,1,2,7,0,7,7,2,9,8,1,9,8,1,9,0,2,2,1377,East
8,1,-1,False,False,True,True,1,1,7,0,-1,West,1,1,7,0,-1,South,10,1,2,0,-1,East,10,3,2,2,3,West,0,0,0,9,0,9,9,2,11,9,0,9,9,2,11,0,2,2,1376,East
9,1,-1,True,False,True,True,2,1,7,0,-1,East,1,2,8,1,9,North,10,1,1,0,-1,East,9,3,0,2,3,West,1,1,2,8,0,8,7,2,9,9,1,10,8,1,9,1,2,3,1375,East
10,3,-1,False,False,True,True,4,1,6,2,-1,East,3,1,7,2,-1,East,9,1,1,2,-1,West,6,1,4,2,-1,East,1,0,1,5,0,5,2,0,2,6,0,6,3,0,3,3,0,3,1569,East
11,3,-1,False,False,True,True,4,1,7,2,-1,East,4,1,7,2,-1,East,10,1,1,2,-1,East,6,1,5,2,-1,West,0,0,0,6,0,6,2,0,2,6,0,6,2,0,2,4,0,4,1568,East
12,3,-1,False,False,True,True,3,1,9,2,-1,West,4,1,8,2,-1,East,9,1,3,2,-1,West,5,1,7,2,-1,West,1,0,1,6,0,6,2,0,2,5,0,5,1,0,1,4,0,4,1567,East
2,9,1,True,True,True,True,2,8,0,1,1,West,3,1,1,8,-1,West,4,3,2,6,8,South,4,6,2,3,6,South,1,7,8,2,5,7,2,2,4,1,2,3,1,5,6,0,3,3,380,East
3,9,4,True,True,True,True,3,8,0,1,1,East,3,1,0,8,-1,West,4,3,1,6,7,South,4,5,1,4,4,West,0,7,7,1,5,6,1,3,4,1,2,3,1,4,5,0,2,2,479,East
4,9,5,True,True,True,True,3,8,1,1,2,East,3,1,1,8,-1,West,4,4,0,5,5,North,3,5,1,4,4,North,0,7,7,1,4,5,0,3,3,1,3,4,0,4,4,1,1,2,478,East
5,9,6,True,True,True,True,3,8,2,1,3,East,3,1,2,8,-1,West,3,4,2,5,7,West,3,6,2,3,4,North,0,7,7,0,4,4,0,2,2,0,3,3,0,5,5,0,2,2,477,East
7,5,2,False,False,True,True,8,5,1,0,1,West,10,5,3,0,3,West,11,5,4,0,4,West,17,7,10,2,12,West,2,0,2,3,0,3,9,2,11,1,0,1,7,2,9,6,2,8,682,East
8,5,2,False,False,True,True,1,1,7,4,-1,West,10,5,2,0,2,West,11,5,3,0,3,West,17,7,9,2,11,West,9,4,13,10,4,14,16,6,22,1,0,1,7,2,9,6,2,8,881,East
9,5,1,True,True,True,True,1,1,8,4,-1,West,10,5,1,0,1,West,11,5,2,0,2,West,17,7,8,2,10,West,9,4,13,10,4,14,16,6,22,1,0,1,7,2,9,6,2,8,880,East
10,5,1,True,False,True,True,1,1,9,4,-1,West,3,1,7,4,-1,West,11,5,1,0,1,West,17,7,7,2,9,West,2,0,2,10,4,14,16,6,22,8,4,12,14,6,20,6,2,8,1079,East
11,5,2,False,False,False,True,1,1,10,4,-1,West,3,1,8,4,-1,West,5,1,6,4,-1,West,17,7,6,2,8,West,2,0,2,4,0,4,16,6,22,2,0,2,14,6,20,12,6,18,1278,East
